CRIM,ZN,INDUS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,CHAS_cat
0.19746665258238147,-0.0047278069116733846,-0.2178499046469893,-0.41535033415105926,-2.2791039484172373,-0.5043720371952491,0.0253735111443986,-0.057882893727182076,-0.22639039714419334,-0.7451955286757732,0.12343571784961796,-3.2237374883331102,-0.0035016239764832625
0.39383076440467035,-0.0041226550867520745,-0.14435437307284635,-0.0641963073627169,-2.7980347518423074,-0.35656271010015067,0.01012202936965142,-0.10582479837844365,-0.0031737572304446305,-0.7854989897741845,0.006251982940129067,-4.181645321235107,-0.0028327629188871152
0.28324071178102456,-0.0034321792889326196,-0.21974447938952885,-0.3648517424819501,-2.555684259381696,-0.5340564170596959,-0.012724830965959305,-0.04979558857786718,-0.1805370629994818,-0.7833434143587061,0.04687588169082627,-2.548996855092908,-0.0033455415152709085
0.27776386668004843,-0.0038131565066812268,-0.20658805652467818,-0.7524448625097022,-3.3070874032642426,-0.4597147794851574,-0.05623817436487103,-0.07335057749755913,-0.2060947388601574,-0.7336081839032738,-0.18704019875994135,-2.918593166294966,-0.0027589265701413817
0.40229595437620574,-0.008010757161174678,-0.15167145005096738,-0.1864585857191224,-2.8293663991262057,-0.41395296982651064,-0.23586864588229195,-0.03599661274224972,-0.19701211528152915,-0.5701483340524302,0.0968099104764147,-1.8051527847612199,-0.0023480641393660772
0.3683662863750428,-0.004143028022203754,-0.2624673600695952,-0.48388185316245236,-2.671590235076461,-0.6620706209796146,-0.009340562686628523,-0.06092034114556477,-0.19582077663266942,-0.7514673066785261,-0.1620645828572417,-2.835550916230257,-0.003031464495215325
0.23985675583635183,-0.010477362966390036,-0.10110720669930906,-0.1671784082732098,-1.94832339853558,-0.7110820657555885,-0.6461789085771011,-0.024886923359907085,-0.25645709110836323,-0.9496204752400883,-0.03225950694425432,0.4997369910589306,-0.024054609715804424
0.32329362107839266,-0.002283271084643299,-0.06886660505035602,-1.1055130376699356,0.34222273243040807,-0.3360662832587778,-0.2725370140036777,-0.04450246821190506,-0.7117858474488484,-1.2924559503425042,0.06981841936177285,1.5681038237991414,-0.0018172710613068596
0.1553054520906448,-0.0049089239235478406,0.021191925902837815,-0.35579928721998516,-3.11206290158615,-0.38362881483716044,-0.17639357314802637,-0.17430634690595403,0.02016945511626849,-0.9703805023753926,-0.23764600375860118,-4.611694989373303,-0.002045333849823193
0.1043232245490157,-0.004795749002374457,-0.1621239168852455,-0.24020531653524477,-3.838466788706593,-1.948895552010016,-0.705667068718375,-0.000784719728135058,-0.2438313768836697,-0.892184559171984,-0.11381995413803281,0.021573492383296693,-0.0026823008898233503
0.2855606482483924,-0.0036138445969511926,0.024550850803898013,-0.45917719614191194,-2.723236966726619,-0.08239235893791112,-0.06839428672250385,-0.1490615901960743,0.04498840067887787,-0.9302911606428016,-0.20371012537278602,-5.064407258618572,-0.0025909555949871666
-0.06508090254438988,-0.0038401541599207803,-0.27491903980968374,-0.561309578608213,-3.0658973670626155,-0.5542405640813922,-0.010054855418741756,-0.11560486527331038,-0.17119492495474323,-0.7871406133945368,-0.12613627438131073,-3.6878352073213407,-0.005684924900718471
0.3369260694904944,-0.0043952971550657175,-0.19182117360514658,-0.2702984852139083,-2.4980412709169495,-0.5469741574989847,0.07181577837133098,-0.15019835273226603,-0.012870072041116782,-0.8628365385660589,-0.24467121891505456,-4.654036923907111,-0.00258398833322945
0.41976346290202327,-0.002015975493801432,-0.4583203465475901,0.48936081651283947,-3.39217437889138,0.00480469592194629,-0.060875266221944814,0.022046085144635387,-0.07642165825507452,-0.31238125591867233,-0.023570112373712256,-0.23458813764184408,-0.002683780963796354
0.3646724092627729,-0.0006515437566264443,0.018135703906959066,0.563374668943058,-3.789354561791674,0.3749503764144929,0.045765333468696955,0.010726712223071316,-0.02847430401265077,-0.24971954860804849,-0.02333388812892498,0.17795261301437076,-3.397880771091208e-05
0.43509809504873176,0.00518073909502526,-0.019542375671915375,0.49038221385593583,-4.065882913005656,0.6500662893783818,-0.21758449257443557,0.019127978488337687,-0.06962972034821335,-0.21060092887502946,0.07087819953396761,1.3819772298562385,-0.00069243243741753
0.7401302815508081,0.004466238512391641,0.3334223821054814,0.4900545454739228,-2.816996509676954,1.3287388586896223,0.5347884470571204,0.007298311384398496,0.0050053023896309366,-0.07034098417158093,0.28983105819961325,1.3175190151535172,-0.0005021376851244098
0.6564833736040379,0.10009561525452391,-0.03530241873658922,0.40471753807331345,1.06450175598962,0.47858991830232445,-0.27179671724714,-0.001618561410259743,1.7958686198003737,-0.40886499775957114,0.1295370162842932,4.3543078375840345,-0.0019787219030509592
0.6263805733239658,0.11000791858266086,0.012520401567998057,1.5117782733681913,6.656076406048768,0.4493018539818581,-0.26369663638649227,-0.0013413856388419714,0.3147581444078875,-0.013637515680871978,0.04611442269114541,2.9239809819985623,-0.0057123287900548506
0.4565292661780191,-0.06520614072854558,-0.02275307150651319,0.6896726529128664,0.33158711496556487,0.2600838259248985,-0.5101859384439844,-0.06946901649662912,-0.2272331775269157,-0.6178333889960476,-0.13072877243203013,3.974523044086751,-0.0009280908713415539
0.5654988646907495,-0.026290019509341372,0.1465440648660808,0.5453006727062775,-2.5505333807257573,0.4152049974149567,-0.4931691910868371,-0.007187620683328993,0.32208421991129393,-0.0025573858116601225,0.08018048819704471,3.770024034288405,-0.0013071887881688563
0.3827014296996111,-0.026537868192869456,0.11805668687992711,0.4189873413691149,-2.5847245253198636,0.4214909216740736,-0.6171998762649635,0.005656963256113271,0.35916356754527906,-0.05514974631036919,0.0030441927719647892,3.745497378447048,-0.00114821863421066
0.5643052674469862,-0.005922485524698698,-0.016979725265276694,0.517808283461597,-4.345857966029974,0.6693472863122991,-0.8050305008749736,-0.007634049076821556,0.15345685954374125,0.027028237295979692,0.013468628212562572,1.9069288567932536,-0.00041614907418411934
0.5126338938899293,-0.00018808370025714737,-0.09644295566116275,0.4905322635535634,-4.28478732824263,0.632207143773006,-0.7984473599113517,-0.0063955605708618775,0.20897644917469696,-0.15479790474539976,0.10054796075952684,0.1622593456356935,0.0023188977879831235
0.47534470029857007,-0.0012524339709773804,-0.07929804415956138,0.5227384490519841,-3.7397138625651816,0.6417236759181211,-0.6087833413223162,-0.006455043778542341,0.20528003383765647,-0.15283449413919176,0.1140618331438296,0.09794346844856404,-0.0013449187365845337
0.257370719144195,-0.004787014268382296,-0.05680346828071737,0.2963857842284086,-3.300905438768698,-0.010191724386905436,-1.0114473570413915,-0.053024945970629025,0.2663261780341721,-0.021242687399924434,-0.056405958686782755,-2.2306055829911355,-0.007537518645876341
0.13626238148947764,-0.00883012576662978,-0.013754078674035615,1.0722325256772711,-3.4873933414722607,-0.787582621223519,-0.9414508200726823,-0.015742987789217122,0.11402266814919265,-0.02775092338270944,-0.08959835040834074,-4.07044727361131,-0.011983025935734968
1.028707399723379,0.007975297203269045,-0.09860865804523179,0.6115485764136201,-3.153133098139189,0.8978554399586693,-0.7654040419112813,0.009328299984497291,0.25982817647184514,-0.013631768490531644,0.08237097915782521,-1.9973968862026028,-0.002004735994963126
0.4159657756837402,0.011860260125787198,-0.08054894966507664,0.4656341105013854,-3.5130108869421752,0.31329808539404425,-1.5737151193997436,-0.014767599994286949,0.2693588145943743,0.2952036291269486,0.20551638338164538,0.3752646491388262,-0.00012263410070062613
0.09628894744800717,-0.00034729983487450565,0.005694195346519606,0.5330172787203064,-4.175422609618974,0.001101348313806728,-0.8537437752030103,0.006845518835239759,0.18770584995337178,0.2717775024353955,0.024856444618347375,1.874558177320713,-0.002348503569545169
0.6625912103956958,-0.05002328077785994,0.12560251472030287,0.5380616170598954,-2.8204391409610827,0.4398631357664632,-0.8136737314754453,0.009328026667972968,0.3274601273205152,0.17032487815824085,0.06290122819948384,3.81851947941661,-0.0013848103708863405
0.6978384823707798,0.08065473449150679,0.029003163637539298,0.5397250287218432,-3.90789026815193,0.8829032102953922,-0.8939583790163583,0.0042443411245143845,0.303532900576525,0.371254921661369,0.1740976694754456,2.5796438801504644,0.0002918758700587218
1.131534178464773,0.10204450227961472,-0.11992362490320364,0.8674451350649971,-2.873562666887917,0.37971051585303606,-1.0572062663201096,-0.08709867610900027,-0.14548045957170694,-0.6064992628035855,0.16735629050254333,-1.3920689438941278,0.0009615842596330773
0.7670993993457716,0.10311133980784179,-0.0007203465950711685,0.7199624936222119,7.936003292450431,0.37447665205211345,-0.7078935924010108,0.06360453348148615,0.2587061087572276,-0.017085692293973883,0.18553721161398384,3.186610175165329,-0.0026735165443551204
0.5397833908702698,0.1933379324790475,-0.2144009150415563,0.394801332348561,-2.147179406535735,0.3661420518393449,-0.8324560835284042,0.02227710610784699,-0.19937119078209467,0.1385402887576754,0.15476501678853027,3.750254938399147,-0.0012692478233095451
0.5640891091373946,0.07164032769179009,-0.020451350742183988,0.27900364407902134,1.8968104641141534,0.29029078183099627,-0.636999411454066,0.07459365000858337,1.813119816455095,0.4143596648375722,-0.17576891965690697,4.499680528225835,-0.0033737759114959597
0.6918167339110545,0.002748209317673051,-0.11844854571813397,0.6148084211626557,-2.483816063800774,0.5104509152703778,-0.8102255492559508,0.11838249679537571,-0.09590834877328798,-0.5455384422367211,0.003449936090795565,2.880501008537246,-0.0011141480619482893
0.4391635539088936,0.004438188841880807,-0.14086828006920823,0.5334796603954403,-3.7821077880954674,0.1315454700037037,-0.9120206120908951,0.07947968067993948,-0.13692182917849552,-0.7000318589167609,0.08847926487984839,1.4610838205286498,-4.537256802523225e-05
0.546774654280034,0.014090992945223648,-0.0867066434779884,0.5297301719430955,-3.475531689241281,0.20167109957861964,-1.2080780454934674,0.059063133456651595,-0.007353355575566514,-0.45654801743272955,0.11276928214720618,-0.06456404490770079,0.0012378990940652083
0.4376254507217791,0.009865842857157253,-0.022781976496189776,0.034657031299347524,-2.8442996888651177,-0.6918529180354523,-1.3974823973522041,0.048223636447806154,0.1802187859187569,-0.43170568621849176,0.1378386466699246,-1.990134061596487,-0.002505851217116948
0.4654706707362439,-0.018815720537697433,-0.16348099861197143,0.5562563189803534,-2.332453771851973,-0.043178962331985024,-0.9335598654069313,0.055670296763973136,-0.15190866411395232,-0.648894867003894,0.0031788135001318703,2.883587621562875,-0.0026243523581891844
0.5375577229650919,-0.04640445575092929,-0.032639239886415136,0.9577445235640182,0.4528471005571476,0.3364970482941534,-0.9511870788444216,0.09452104458768189,-0.46439345495843104,-0.6971714291955041,0.045891839485230713,2.2339039196022235,-0.0002309790684737751
0.842750722853026,-0.005000310853771453,0.004622058410440933,1.0928666727868372,6.705325252120628,0.13697114139257593,-0.8314758126436599,0.008056483100198105,0.8247383067603835,-0.03671670674218835,-0.039833698862162044,1.7667701130787892,-0.002393311724830056
0.5395623500889642,0.14153750207576363,-0.3061442043293473,0.40760784119776083,-3.0354812715424835,0.4458107504437242,-0.9140817249494214,-0.022705123392026454,-0.21404837577013047,0.18182835087848054,0.16193458031657992,3.584249938057705,-0.0018817814534313898
0.4681777895917171,0.050674582134592826,-0.08545762613297882,0.3804051912266914,-3.695567407402599,0.57363576799565,-1.4499819063765733,-0.014821443274066606,-0.22695123240623738,0.22349440205327267,0.24456978034538404,0.3963354853793039,0.0024264556897296437
0.5934602474752975,0.017358334261407718,0.01779255814851622,0.420705372510835,-3.866582879241868,0.9030767018811912,-0.7755290833171726,-0.005639588019311461,-0.23243160563681356,0.01473346154236939,0.08813106849480251,2.2884727190580514,-0.0005442088796652406
0.4424785028058824,-0.03132735980465095,-0.07820677845368226,0.3467697992514083,-4.007226225167406,0.4526264868706928,-1.5382931241903368,-0.017584005899574724,-0.4131353657435605,-0.1172992319345603,0.09459104308198009,-0.2643514030851682,0.0008476677938743303
0.4203249169313929,0.00195981485365289,-0.015835712976924626,0.4301338762093513,-4.120180473131763,0.7337731563185558,-0.8208026343958621,-0.010589700779273457,-0.22852873742753968,-0.05198946025600339,0.041171700520917245,1.991738734501611,-0.00032777027075268076
0.541506698326679,-0.020474586042765437,0.12632840541563745,0.486398372313843,-2.2787122369935013,0.5173031328386689,-0.36497739870106255,-0.00443745039525427,-0.2035500018400451,-0.05199913941400855,0.060026298445368075,2.8623015011680244,-0.0023009181537332534
0.4968364909405823,-0.006292715920302952,0.3112112764214159,0.47225755468151,-3.210768459987579,1.0633679383886592,-0.25927636690065947,-0.008272255288831286,-0.1289518511416127,-0.09611278488333395,0.0776736325653272,0.45647979335361866,-0.0006405634564835974
0.5251145900288163,-0.014868296992121926,0.14492826519094956,0.45743051985772715,-3.5641921771966696,0.5986110470840769,-0.3627309431625774,-0.024291416676214542,-0.1667669157798001,-0.10052273082889646,-0.07118124991950152,2.847763188764996,-0.0005372513767677755
0.4998383445650545,-0.015693499714679936,0.12610657604444153,0.5102842583637601,-2.7561768406404052,0.5629076141549684,-0.3293024437440728,-0.005790496732745431,-0.1993761579612391,-0.05645681966450268,0.0342345446550106,2.5003608173453005,-0.0029031861491484257
0.5240804672593855,-0.05029896393178362,0.06582029242116756,0.6702336909292048,-2.817594791546879,0.5149088889584191,-0.1501879485835307,0.0037522899677531465,-0.2224816442027964,-0.06785982792105619,-0.07848712649575619,3.175983212472057,-0.002355954022255563
0.5334245627023176,-0.007444849868979312,0.04372313762322307,0.6638126497452199,-3.1154931899243583,0.13644923588304153,-0.4575002464557851,0.002769736713543681,-0.3188381670689011,-0.124439257998732,0.07542162048196326,1.446146773571285,-0.0045908551755091285
0.5001902328068063,-0.004428525113199093,0.03164452218446359,0.625323921597097,-2.7102416240531477,0.06141115724980786,-0.3813636938752681,0.009749059835306365,-0.16791094837380482,-0.10193783513445383,0.09456613893413326,-0.4653946584901686,-0.024972187434851408
0.4837529445147865,-0.0033533403131842747,0.043080946203297055,0.5950630328879107,-2.550702580883613,0.28839936306823705,-0.3886646592925519,0.009483109012736367,-0.24471117341239654,-0.1635672469707932,-0.10954678045340648,0.3136874240415145,-0.002227928510209858
0.5889386083326814,0.0023839837086012347,0.26309705958162416,0.5863712756229207,-2.547977928791907,0.4168281504149478,-0.44398106940329013,0.012454392267638292,-0.21248071939402371,-0.14165906751649077,0.019859982360916278,0.12627706451440476,-0.004190984930537985
0.4058883726320206,0.006049361967201918,0.006607192402712513,0.6046348935553252,-4.21541407398773,0.5982408247648218,-0.528768497966283,0.01782306528849114,-0.3044227255866213,-0.141076623781273,0.02142963748181246,1.2973841033904625,-0.0003270769949041916
0.5257297302592482,0.013815486115804241,-0.036437769093392226,0.5082535092755261,0.160154437938658,0.9871681081673637,-0.32098592108418394,0.025131799320366216,-0.24670301944930956,-0.023118650729532106,0.07743605211910927,3.7989890901131727,-0.0020118126044700126
0.5287842014357174,-0.04610357731708275,-0.020334596171573602,0.2748203661483092,-0.8074590027966416,-0.27447822314080966,-0.4231469106862158,0.05092390588059664,-0.5896863206773033,-0.16189148683100824,0.03798872727143991,2.7998758268675297,-0.00046187628435364134
0.5605514719703613,0.04887359573356464,-0.09012566482675885,0.5197315930144444,-2.5338972163477647,0.5872461710314758,-0.2764446581069069,0.01012809524828217,-0.005522966129906496,0.04570135385341282,0.12364875337349332,3.2739286005555326,-0.0025565826400233338
0.5024718054841483,0.016741448436637864,-0.13814794341001702,0.49949952687728966,-2.6990598187078425,0.1064348178287416,-0.3944023611345964,0.006413848275325193,-0.10392477761856224,0.01232893471106312,-0.10868261160797128,2.66896424101104,-0.0033724743491331433
0.708555429424471,-0.01982325503302059,-0.16386443536307027,0.5690457226225908,-2.31513955141598,0.17911991530107707,-0.3989492883667231,0.04186302773044094,0.19196458922270712,0.035718405563364586,0.05437062454356516,2.4865483279597402,-0.002881428509711949
0.5410488133277591,-0.06828144324630615,-0.04438232181958477,0.791140411716354,0.13302496470251446,0.1740929564634192,-0.22788618738447236,-0.07114971873885534,0.04050177846348407,-0.6038384766463535,-0.20822731110172724,3.6104149996706836,-0.0005743814453421322
0.591626129686962,0.01661540152146762,0.028923798413441823,0.5433460976200959,-2.9475908944474623,0.6153070219933048,0.012894236828037387,-0.014856653705231674,0.30962958196268764,0.02845397637447875,0.1514707344903802,0.6297856027297174,-0.0017565334195126622
0.5490741271874111,-0.0023284688343106225,-0.056325347334469034,0.5960802553260931,-3.255144858799715,0.07955784222364747,-0.0803256792838193,0.002756591707403183,0.13066933519452015,-0.047674884009717027,0.010011286403057255,1.7435062391880292,-0.0024568575439025343
0.5822706540178578,-0.010112389878025171,-0.003073339517216785,-1.9786603079380392,2.2047340255869283,-0.4942981678143673,-0.35984173236432154,-0.06606608960437836,-0.14959851698811016,0.022777678663207398,-0.25547253650335305,1.6154339338100776,-0.039397486120206375
1.2180642181916839,-0.004436519007417649,-0.010303209236587303,-0.998716579481486,4.113021329746697,0.2761300267186935,-0.24685426751413536,-0.04088162895314883,-0.11507096439811826,0.055535888264973084,-0.055483288000535105,1.9820846652146396,-0.005433078331572409
0.4009044628279212,-0.007428830890464791,-0.022427344425985405,0.5851699954475299,-2.4047894138120856,0.05522972865636,-0.11770635719490437,-0.35086361390962884,-0.012157167658141708,0.14736600080328102,0.006932400191973563,1.7894956895242822,-0.0032676340519042324
0.29196944613971076,-0.006939426396105919,-0.007628652903066211,0.5619215942115983,-2.529390505763124,-0.128526235369497,-0.1614099297258625,-0.38516294946866575,-0.02562433549116163,0.1538178848912833,0.03664169971293474,1.6749432864116307,-0.0035615593894887452
0.31045799433279064,-0.0644829577910043,0.07392770395224085,0.587685613483861,-2.5019950229914376,0.11670101380055575,-0.14297248938275223,0.03737216405427649,-0.024978212751959827,0.062730702683789,0.020517481452365705,1.8964376975024875,-0.0032831888023502963
0.41608417866033276,-0.03605198082911755,0.1384545560307286,0.6314748465843933,-2.6149776539602057,0.5102548366444422,0.08912523215795623,0.0022068389155874466,0.020578264151957022,-0.0003062216898219272,-0.036356367802082984,3.3513521957087398,-0.004256307754900529
0.36052150432832286,-0.007534644607099078,0.04786239721633849,0.5208700432737599,-2.6243247532933416,-0.3385343737631438,-0.09449343614566601,0.005288099461097009,0.006392488693968903,0.018973819662055955,0.015058668168589358,0.1646788021260489,-0.006349978460863873
0.511804885262696,-0.014912753839818096,-0.031990091683590564,1.5139825639779152,0.5700976591087211,0.13907472426716855,0.01496058534867362,-0.09384175101107274,-0.2023704851437749,-0.10482357540227479,-0.06132556374719141,3.626079427480599,-0.0008362988761806056
0.35061891167292586,0.0022637808387759827,-0.0755313792891815,0.5711643977396419,-2.4195112164717747,-0.07935809818255807,0.05040574280469051,-0.03805674313531545,0.03746447858334776,-0.03049659891825942,0.004576027948607286,0.4976851030498712,-0.001712371903949625
-0.7471249347674538,0.022292400933398654,0.04124659522904799,0.5388560707015255,16.464413960902963,-0.42309901985796333,0.01721261916240241,-0.02510552759230618,-0.013856545429328604,-1.9931683604417947,-0.638942126504746,2.891828668640634,0.032203986990299985
-0.1540129074602684,0.01931458258207357,0.002111526936201156,0.563546167439139,17.846513191288018,1.4412494823756254,0.06166502794435733,-0.00868278228236231,0.004662511644858086,-1.428512588343528,-0.24803640535564556,3.155928656757551,0.010693894721901217
0.6751354576754421,-0.006453268488303998,-0.0024183353596942147,0.855088988318825,7.323428957394372,0.17150634275642745,-0.15519418946290617,-0.01921367953601141,-0.10877489796901396,-0.027999457219642865,-0.05044402508561074,2.0137738817319057,-0.0019887697003333187
0.5716438203944995,0.019650192695851745,-0.015077686943601346,1.4168578318770864,1.4525717014165176,-0.22292641330879565,0.13587740906620593,0.08913023697967962,-0.30311223325441705,-0.736167082047589,0.03385542685063294,2.522279268857077,-0.0005490855459197258
0.4221748322431498,0.015411671232054343,-0.036381825103129234,1.2451679656000831,1.233018183012992,-0.08169764823035199,0.032588117712851784,0.08038155497046005,-0.3427792937058441,-0.8803299294334075,-0.015520165388039617,2.298262570651603,-0.0005240009562966466
0.48899350113696544,-0.004183312902615104,0.009089690529691446,0.5381367431036681,-1.9693621672639554,-0.3728486814757309,0.04255033673146254,0.020708116612819284,-0.1031919537875637,-0.8301038979461233,-1.4192916732457304,-0.3272458034975038,-0.004794500047849784
0.3684012218569639,-0.000987021653490334,-0.12397634437398299,0.5220364508151878,-2.5164637876221447,-0.602693341683477,-0.019197737534759465,0.018550680422528776,-0.15921786627350784,-0.6733655360585732,-0.09217725012813727,0.060348654186089035,-0.0068803823167153015
0.49403336054964914,-0.004573419367900971,-0.0824894140152506,0.537279722259641,-2.3415404993438,-0.5879775979054095,-0.0588448482795079,0.01731926348383731,-0.13454104909512424,-0.6625220763094406,0.09129342388604772,0.3064474152999041,-0.00420846795096142
1.4779250664487076,-0.005810972530657433,-0.07640549354354385,1.4817762694229808,-2.6910533725808627,-0.756815497744879,-0.13002597155782292,0.03897761624330047,-0.06735425014244992,-0.4692489593080928,0.0006527386705607129,-1.8299789684655097,-0.00198318378008477
1.150860366828438,-0.007833742267423676,-0.053739301163374636,1.5766457128127636,-2.7644929658790267,-0.7548375714811173,0.5405712919921369,0.020363809295381986,-0.08381105373140083,-0.44275774095325526,0.027562418778804363,-2.2429569834326606,-0.0016126224882818928
0.5080366947090686,-0.0013592840762154308,-0.07731000162122843,0.6075986454394465,-2.417536213924497,-0.33990380681664584,0.0060814797744136945,0.01661947820277875,-0.13731209360888424,-0.654163340512559,0.12123771086676656,0.2351449900108755,-0.004118010436646715
0.5188598735994675,-0.004454881712438163,-0.06714632959638403,0.5782067416079463,-2.1495137594421734,-0.6210418825315974,-0.0788414632179608,0.043598907249110815,-0.13696668488680702,-0.766666320758307,0.002278397989217521,-0.030736866813440476,-0.02632875315342928
0.9295644044132129,-0.003544258198979496,-0.08186539962009903,1.0399794039579906,-2.1096770895222394,-0.7798270347510572,0.7180065491705537,0.012464944642729315,-0.1026486756691407,-0.5437223729759726,-0.00030902183911745134,-2.2093185967454314,-0.0032780295925520482
0.46768131736994845,-0.001377149073674236,-0.05388191913837337,0.5598857168729041,-2.124424318557952,0.6178008889240794,0.07117662765239612,0.035708801119658566,-0.1525910676034969,-0.657439941112147,0.1740987189050107,0.23250847668832478,-0.0035398004505108513
0.3629054870131461,0.0063815566764095595,-0.014296809408558377,-1.0302131479162788,0.7043302598043454,-0.15925659373710485,-0.10401610314780754,0.005384799934120155,-1.1235921146892478,-0.07442921800769668,0.12660564784268008,1.5683013940272275,-8.303571443932632e-05
